# Filter database
# 
# new filters denoted by a leading '>', with the format
#     	      '> [filter_name] [exponent scale] [source]'
# exponent scale denotes units; for example:
# 	   -10 = Anstroms
#	   -9 = Nanometers
#	   -6 = Microns
# any integer (or float) number will cause wavelength to be scaled to 10^[exponent scale]
# source is where the filter information was taken from, put something (or null for no information)

> PACS_100 -10 Null
#       lam (ang)   response
       1674500.0      0.86966964
       1675000.0      0.86937073
       1675500.0      0.86906914
       1676000.0      0.86876957
       1676500.0      0.86846966
       1677000.0      0.86816942
       1677500.0      0.86786884
       1678000.0      0.86756793
       1678500.0      0.86726669
       1679000.0      0.86696511
       1679500.0      0.86666320
       1680000.0      0.86636331
       1680500.0      0.86606073
       1681000.0      0.86590150
       1681500.0      0.86581035
       1682000.0      0.86571899
       1682500.0      0.86562743
       1683000.0      0.86553566
       1683500.0      0.86544604
       1684000.0      0.86535385
       1684500.0      0.86526146
       1685000.0      0.86517121
       1685500.0      0.86507841
       1686000.0      0.86498539
       1686500.0      0.86489453
       1687000.0      0.86480110
       1687500.0      0.86470983
       1688000.0      0.86402941
       1688500.0      0.86273803
       1689000.0      0.86144809
       1689500.0      0.86015724
       1690000.0      0.85886785
       1690500.0      0.85757517
       1691000.0      0.85628395
       1691500.0      0.85499418
       1692000.0      0.85370113
       1692500.0      0.85240954
       1693000.0      0.85111703
       1693500.0      0.84982599
       1694000.0      0.84853404
       1694500.0      0.84724117
       1695000.0      0.84608990
       1695500.0      0.84567428
       1696000.0      0.84525826
       1696500.0      0.84483948
       1697000.0      0.84442268
       1697500.0      0.84400548
       1698000.0      0.84358790
       1698500.0      0.84316992
       1699000.0      0.84275393
       1699500.0      0.84233517
       1700000.0      0.84191602
       1700500.0      0.84149886
       1701000.0      0.84108130
       1701500.0      0.84066098
       1702000.0      0.84024264
       1702500.0      0.84055627
       1703000.0      0.84100596
       1703500.0      0.84145577
       1704000.0      0.84190570
       1704500.0      0.84235336
       1705000.0      0.84280353
       1705500.0      0.84325381
       1706000.0      0.84370422
       1706500.0      0.84415474
       1707000.0      0.84460299
       1707500.0      0.84505375
       1708000.0      0.84550463
       1708500.0      0.84595563
       1709000.0      0.84640675
       1709500.0      0.84664719
       1710000.0      0.84609215
       1710500.0      0.84553423
       1711000.0      0.84497585
       1711500.0      0.84441699
       1712000.0      0.84385766
       1712500.0      0.84329787
       1713000.0      0.84273520
       1713500.0      0.84217446
       1714000.0      0.84161085
       1714500.0      0.84104916
       1715000.0      0.84048461
       1715500.0      0.83991958
       1716000.0      0.83935408
       1716500.0      0.83878811
       1717000.0      0.83861141
       1717500.0      0.83878342
       1718000.0      0.83895299
       1718500.0      0.83912251
       1719000.0      0.83929198
       1719500.0      0.83946382
       1720000.0      0.83963321
       1720500.0      0.83980256
       1721000.0      0.83997186
       1721500.0      0.84014112
       1722000.0      0.84031033
       1722500.0      0.84047951
       1723000.0      0.84064863
       1723500.0      0.84081772
       1724000.0      0.84098676
       1724500.0      0.84156896
       1725000.0      0.84232296
       1725500.0      0.84307727
       1726000.0      0.84383186
       1726500.0      0.84458676
       1727000.0      0.84534194
       1727500.0      0.84609985
       1728000.0      0.84685563
       1728500.0      0.84761171
       1729000.0      0.84836808
       1729500.0      0.84912717
       1730000.0      0.84988413
       1730500.0      0.85064382
       1731000.0      0.85140137
       1731500.0      0.85216165
       1732000.0      0.85199758
       1732500.0      0.85157353
       1733000.0      0.85114909
       1733500.0      0.85072426
       1734000.0      0.85029904
       1734500.0      0.84987344
       1735000.0      0.84944745
       1735500.0      0.84901865
       1736000.0      0.84859189
       1736500.0      0.84816230
       1737000.0      0.84773477
       1737500.0      0.84730441
       1738000.0      0.84687366
       1738500.0      0.84644496
       1739000.0      0.84601344
       1739500.0      0.84575946
       1740000.0      0.84559784
       1740500.0      0.84543843
       1741000.0      0.84527635
       1741500.0      0.84511647
       1742000.0      0.84495393
       1742500.0      0.84479359
       1743000.0      0.84463057
       1743500.0      0.84446977
       1744000.0      0.84430874
       1744500.0      0.84414503
       1745000.0      0.84398353
       1745500.0      0.84381936
       1746000.0      0.84365740
       1746500.0      0.84349276
       1747000.0      0.84375383
       1747500.0      0.84432098
       1748000.0      0.84488587
       1748500.0      0.84545339
       1749000.0      0.84601865
       1749500.0      0.84658654
       1750000.0      0.84715217
       1750500.0      0.84772043
       1751000.0      0.84828643
       1751500.0      0.84885507
       1752000.0      0.84942144
       1752500.0      0.84999045
       1753000.0      0.85055719
       1753500.0      0.85112657
       1754000.0      0.85169369
       1754500.0      0.85207906
       1755000.0      0.85176859
       1755500.0      0.85145780
       1756000.0      0.85114424
       1756500.0      0.85083282
       1757000.0      0.85052108
       1757500.0      0.85020903
       1758000.0      0.84989667
       1758500.0      0.84958399
       1759000.0      0.84927099
       1759500.0      0.84895768
       1760000.0      0.84864406
       1760500.0      0.84832765
       1761000.0      0.84801339
       1761500.0      0.84769882
       1762000.0      0.84738393
       1762500.0      0.84725148
       1763000.0      0.84716822
       1763500.0      0.84708478
       1764000.0      0.84700116
       1764500.0      0.84691735
       1765000.0      0.84683336
       1765500.0      0.84674919
       1766000.0      0.84666483
       1766500.0      0.84658029
       1767000.0      0.84649556
       1767500.0      0.84641065
       1768000.0      0.84632556
       1768500.0      0.84624028
       1769000.0      0.84615483
       1769500.0      0.84606918
       1770000.0      0.84609496
       1770500.0      0.84669121
       1771000.0      0.84728766
       1771500.0      0.84788431
       1772000.0      0.84848117
       1772500.0      0.84907822
       1773000.0      0.84967300
       1773500.0      0.85027046
       1774000.0      0.85086812
       1774500.0      0.85146598
       1775000.0      0.85206404
       1775500.0      0.85266231
       1776000.0      0.85326078
       1776500.0      0.85385945
       1777000.0      0.85445832
       1777500.0      0.85505490
       1778000.0      0.85517086
       1778500.0      0.85469613
       1779000.0      0.85422100
       1779500.0      0.85374547
       1780000.0      0.85327203
       1780500.0      0.85279569
       1781000.0      0.85231895
       1781500.0      0.85184181
       1782000.0      0.85136427
       1782500.0      0.85088633
       1783000.0      0.85040798
       1783500.0      0.84992923
       1784000.0      0.84945008
       1784500.0      0.84897053
       1785000.0      0.84849057
       1785500.0      0.84801022
       1786000.0      0.84757450
       1786500.0      0.84717096
       1787000.0      0.84676955
       1787500.0      0.84636529
       1788000.0      0.84596317
       1788500.0      0.84555819
       1789000.0      0.84515536
       1789500.0      0.84474966
       1790000.0      0.84434360
       1790500.0      0.84393969
       1791000.0      0.84353292
       1791500.0      0.84312830
       1792000.0      0.84272081
       1792500.0      0.84231296
       1793000.0      0.84190726
       1793500.0      0.84149870
       1794000.0      0.84166291
       1794500.0      0.84228471
       1795000.0      0.84290925
       1795500.0      0.84353400
       1796000.0      0.84415645
       1796500.0      0.84478164
       1797000.0      0.84540452
       1797500.0      0.84603014
       1798000.0      0.84665598
       1798500.0      0.84727951
       1799000.0      0.84790578
       1799500.0      0.84853226
       1800000.0      0.84915645
       1800500.0      0.84978337
       1801000.0      0.85041051
       1801500.0      0.85103533
       1802000.0      0.85150636
       1802500.0      0.85173000
       1803000.0      0.85195110
       1803500.0      0.85217220
       1804000.0      0.85239329
       1804500.0      0.85261690
       1805000.0      0.85283797
       1805500.0      0.85305903
       1806000.0      0.85328262
       1806500.0      0.85350367
       1807000.0      0.85372471
       1807500.0      0.85394574
       1808000.0      0.85416929
       1808500.0      0.85439031
       1809000.0      0.85461132
       1809500.0      0.85483485
       1810000.0      0.85503301
       1810500.0      0.85505104
       1811000.0      0.85507148
       1811500.0      0.85508927
       1812000.0      0.85510947
       1812500.0      0.85512702
       1813000.0      0.85514698
       1813500.0      0.85516429
       1814000.0      0.85518401
       1814500.0      0.85520108
       1815000.0      0.85522057
       1815500.0      0.85523739
       1816000.0      0.85525664
       1816500.0      0.85527322
       1817000.0      0.85529223
       1817500.0      0.85530857
       1818000.0      0.85532735
       1818500.0      0.85591677
       1819000.0      0.85684282
       1819500.0      0.85776926
       1820000.0      0.85869863
       1820500.0      0.85962582
       1821000.0      0.86055340
       1821500.0      0.86148135
       1822000.0      0.86240969
       1822500.0      0.86334096
       1823000.0      0.86427005
       1823500.0      0.86519953
       1824000.0      0.86612939
       1824500.0      0.86705962
       1825000.0      0.86799024
       1825500.0      0.86892123
       1826000.0      0.86985260
       1826500.0      0.87077156
       1827000.0      0.87127873
       1827500.0      0.87178605
